altitude,geo_altitude,height,horizontal_accuracy,location.lat,location.lon,pressure,speed_accuracy,time,velocity.x,velocity.y,velocity.z,vertical_accuracy
60.09,92.86220208123534,65.3,1.0,60.131492614746094,24.513011932373047,1006.053068635435,,2026-01-27T15:34:59Z,0.0,0.0,-0.2,1.0
60.54,94.20493454179257,65.75,1.0,60.131492614746094,24.513011932373047,1005.9996662349971,,2026-01-27T15:35:00Z,0.0,0.0,-1.8,1.0
63.22,97.56176569318565,68.43,1.0,60.131492614746094,24.513011932373047,1005.6792518323697,,2026-01-27T15:35:01Z,0.0,0.0,-4.0,1.0
67.92,102.42917086270563,73.13,1.0,60.131492614746094,24.513011932373047,1005.1185266277718,,2026-01-27T15:35:02Z,0.0,0.0,-5.2,1.0
73.85,107.80010070493456,79.06,1.0,60.131492614746094,24.513011932373047,1004.4109448219696,,2026-01-27T15:35:03Z,0.0,0.0,-5.2,1.0
79.56,113.1710305471635,84.77,1.0,60.131492614746094,24.513011932373047,1003.7300642163864,,2026-01-27T15:35:04Z,0.0,0.0,-5.2,1.0
85.39,118.37411883182278,90.6,1.0,60.131492614746094,24.513011932373047,1003.0358330106938,,2026-01-27T15:35:05Z,0.0,0.0,-5.2,1.0
91.1,123.57720711648206,96.31,1.0,60.131492614746094,24.513010025024414,1002.3549524051105,,2026-01-27T15:35:06Z,0.0,0.0,-5.2,1.0
96.82,128.78029540114133,102.03,1.0,60.131492614746094,24.513011932373047,1001.6740717995273,,2026-01-27T15:35:07Z,0.0,0.0,-5.0,1.0
102.66,133.312017455522,107.87,1.0,60.131492614746094,24.513010025024414,1000.9798405938345,,2026-01-27T15:35:08Z,0.0,0.0,-4.2,1.0
106.93,136.16532393420613,112.14,1.0,60.131492614746094,24.513010025024414,1000.4725177896745,,2026-01-27T15:35:09Z,0.0,0.0,-1.8,1.0
108.72,137.3402148371937,113.93,1.0,60.131492614746094,24.513010025024414,1000.2589081879229,,2026-01-27T15:35:10Z,0.0,0.0,-0.8,1.0
109.4,137.675897952333,114.61,1.0,60.131492614746094,24.513011932373047,1000.1788045872661,,2026-01-27T15:35:11Z,0.0,0.0,0.0,1.0
109.62,137.675897952333,114.83,1.0,60.131492614746094,24.513010025024414,1000.1521033870471,,2026-01-27T15:35:12Z,0.0,0.0,0.0,1.0
109.96,137.50805639476337,115.17,1.0,60.131492614746094,24.513010025024414,1000.1120515867187,,2026-01-27T15:35:13Z,0.0,0.0,0.0,1.0
109.85,137.50805639476337,115.06,1.0,60.131492614746094,24.513010025024414,1000.1254021868282,,2026-01-27T15:35:14Z,0.0,0.0,0.0,1.0
109.51,137.50805639476337,114.72,1.0,60.13148880004883,24.51302146911621,1000.1654539871566,,2026-01-27T15:35:15Z,1.0,-0.8,0.0,1.0
109.4,137.675897952333,114.61,1.0,60.1314697265625,24.513065338134766,1000.1788045872661,,2026-01-27T15:35:16Z,3.0,-2.4000000000000004,0.0,1.0
108.5,137.675897952333,113.71,1.0,60.13143539428711,24.51314353942871,1000.2856093881419,,2026-01-27T15:35:17Z,5.0,-4.2,0.0,1.0
107.49,137.675897952333,112.7,1.0,60.13139343261719,24.51325798034668,1000.4057647891271,,2026-01-27T15:35:18Z,7.0,-5.800000000000001,0.0,1.0
107.6,137.675897952333,112.81,1.0,60.1313362121582,24.513399124145508,1000.3924141890177,,2026-01-27T15:35:19Z,8.200000000000001,-6.6000000000000005,0.0,1.0
108.61,137.675897952333,113.82,1.0,60.13127517700195,24.5135440826416,1000.2722587880324,,2026-01-27T15:35:20Z,7.800000000000001,-6.6000000000000005,0.0,1.0
107.6,137.675897952333,112.81,1.0,60.1312141418457,24.513687133789062,1000.3924141890177,,2026-01-27T15:35:21Z,7.800000000000001,-6.4,0.0,1.0
107.6,137.675897952333,112.81,1.0,60.13115692138672,24.513830184936523,1000.3924141890177,,2026-01-27T15:35:22Z,7.800000000000001,-6.6000000000000005,0.0,1.0
108.61,137.675897952333,113.82,1.0,60.13109588623047,24.513975143432617,1000.2722587880324,,2026-01-27T15:35:23Z,8.0,-6.4,0.0,1.0
108.39,137.675897952333,113.6,1.0,60.13103485107422,24.514118194580078,1000.2989599882513,,2026-01-27T15:35:24Z,7.800000000000001,-6.6000000000000005,0.0,1.0
