time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(meters),height_above_ground_at_drone_location(meters),ground_elevation_at_drone_location(meters),altitude_above_seaLevel(meters),height_sonar(meters),speed(m/s),distance(meters),mileage(meters),satellites,gpslevel,voltage(v),max_altitude(meters),max_ascent(meters),max_speed(m/s),max_distance(meters), xSpeed(m/s), ySpeed(m/s), zSpeed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(c),altitude(meters),ascent(meters),flycStateRaw,flycState,message
225400,2026-01-27 15:30:59,60.1304599,24.5154967,108.27,108.27,16.1022892,124.3722892,0,0.0072111,0.0400473,1377.31,32,99,14.417,127.0222892,110.92,16.226,519.028,0,0,0,214.9, 3.3, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,49,,,,,,,14.536,23.6,124.3722892,108.27,6,P-GPS,
225600,2026-01-27 15:31:00,60.1304599,24.5154966,108.27,108.27,16.1022892,124.3722892,0,0.0251794,0.0372703,1377.31,32,99,14.417,127.0222892,110.92,16.226,519.028,0,0,0,214.9, 3.4, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,49,,,,,,,14.536,23.6,124.3722892,108.27,6,P-GPS,
225800,2026-01-27 15:31:00,60.1304599,24.5154964,108.266,108.266,16.1022892,124.3682892,0,0.0559732,0.0338184,1377.33,32,99,14.417,127.0222892,110.92,16.226,519.028,0,0,0,214.9, 1.9, -2,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,49,,,,,,,14.536,23.6,124.3682892,108.266,6,P-GPS,
226000,2026-01-27 15:31:00,60.1304598,24.5154962,108.183,108.183,16.1022892,124.2852892,0,0.0848999,0.0229204,1377.34,32,99,14.352,127.0222892,110.92,16.226,519.028,0,0,-0.1,215, 3.9, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,49,,,,,,,14.34,23.6,124.2852892,108.183,6,P-GPS,
226200,2026-01-27 15:31:00,60.1304597,24.5154958,107.882,107.882,16.1022892,123.9842892,0,0.111018,0.0298413,1377.37,31,99,14.352,127.0222892,110.92,16.226,519.028,0,0,-0.2,214.9, 3.8, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,49,,,,,,,14.34,23.6,123.9842892,107.882,6,P-GPS,
226400,2026-01-27 15:31:00,60.1304595,24.5154954,107.387,107.387,16.1022892,123.4892892,0,0.112432,0.0510707,1377.4,31,99,14.352,127.0222892,110.92,16.226,519.028,0,0,-0.3,215, 4.6, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,49,,,,,,,14.34,23.6,123.4892892,107.387,6,P-GPS,
226600,2026-01-27 15:31:01,60.1304593,24.5154953,106.733,106.733,16.1022892,122.8352892,0,0.077026,0.0646557,1377.42,31,99,14.352,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 4.3, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,49,,,,,,,14.34,23.6,122.8352892,106.733,6,P-GPS,
226800,2026-01-27 15:31:01,60.1304593,24.5154952,105.948,105.948,16.1022892,122.0502892,0,0.038833,0.0694586,1377.43,32,99,14.352,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 3.2, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,14.34,23.6,122.0502892,105.948,6,P-GPS,
227000,2026-01-27 15:31:01,60.1304592,24.5154953,105.102,105.102,16.1022892,121.2042892,0,0.0284429,0.0710354,1377.44,32,99,14.685,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.8, 2.6, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,10.382,23.6,121.2042892,105.102,6,P-GPS,
227200,2026-01-27 15:31:01,60.1304592,24.5154954,104.218,104.218,16.1022892,120.3202892,0,0.027074,0.0668075,1377.44,32,99,14.685,127.0222892,110.92,16.226,519.028,0,0,-0.5,214.9, 2.6, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,10.382,23.6,120.3202892,104.218,6,P-GPS,
227400,2026-01-27 15:31:01,60.1304593,24.5154955,103.302,103.302,16.1022892,119.4042892,0,0.0372156,0.0554627,1377.46,32,99,14.685,127.0222892,110.92,16.226,519.028,0,0,-0.5,214.7, 0.5, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,10.382,23.6,119.4042892,103.302,6,P-GPS,
227600,2026-01-27 15:31:02,60.1304593,24.5154957,102.404,102.404,16.1022892,118.5062892,0,0.0162788,0.0470877,1377.47,32,99,14.685,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 1, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,10.382,23.6,118.5062892,102.404,6,P-GPS,
227800,2026-01-27 15:31:02,60.1304593,24.5154957,101.557,101.557,16.1022892,117.6592892,0,0.0110454,0.0470877,1377.47,32,99,14.685,127.0222892,110.92,16.226,519.028,0,0,-0.4,215, 1.9, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,10.382,23.6,117.6592892,101.557,6,P-GPS,
228000,2026-01-27 15:31:02,60.1304594,24.5154956,100.753,100.753,16.1022892,116.8552892,0,0.0480833,0.0446953,1377.48,32,99,14.496,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.8, 1.1, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,8.092,23.6,116.8552892,100.753,6,P-GPS,
228200,2026-01-27 15:31:02,60.1304593,24.5154955,100.01,100.01,16.1022892,116.1122892,0,0.0700928,0.0554627,1377.49,32,99,14.496,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 3.3, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,8.092,23.6,116.1122892,100.01,6,P-GPS,
228400,2026-01-27 15:31:02,60.1304592,24.5154953,99.309,99.309,16.1022892,115.4112892,0,0.074411,0.0710354,1377.51,32,99,14.496,127.0222892,110.92,16.226,519.028,0,0,-0.3,215, 4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,8.092,23.6,115.4112892,99.309,6,P-GPS,
228600,2026-01-27 15:31:03,60.130459,24.5154951,98.613,98.613,16.1022892,114.7152892,0,0.065215,0.0941755,1377.53,32,99,14.496,127.0222892,110.92,16.226,519.028,0,0,-0.3,215, 4.5, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,8.092,23.6,114.7152892,98.613,6,P-GPS,
228800,2026-01-27 15:31:03,60.130459,24.5154949,97.923,97.923,16.1022892,114.0252892,0,0.0549181,0.102294,1377.54,32,99,14.496,127.0222892,110.92,16.226,519.028,0,0,-0.3,215, 4.8, -2,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,8.092,23.6,114.0252892,97.923,6,P-GPS,
229000,2026-01-27 15:31:03,60.1304589,24.5154948,97.248,97.248,16.1022892,113.3502892,0,0.0247588,0.113848,1377.56,32,99,14.343,127.0222892,110.92,16.226,519.028,0,0,-0.3,215, 5, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,13.238,23.6,113.3502892,97.248,6,P-GPS,
229200,2026-01-27 15:31:03,60.1304589,24.5154948,96.568,96.568,16.1022892,112.6702892,0,0.0067082,0.113848,1377.56,32,99,14.343,127.0222892,110.92,16.226,519.028,0,0,-0.3,214.9, 4.6, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,13.238,23.6,112.6702892,96.568,6,P-GPS,
229400,2026-01-27 15:31:03,60.130459,24.5154948,95.891,95.891,16.1022892,111.9932892,0,0.0164924,0.106553,1377.57,32,99,14.343,127.0222892,110.92,16.226,519.028,0,0,-0.3,214.9, 4.3, -2,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,13.238,23.6,111.9932892,95.891,6,P-GPS,
229600,2026-01-27 15:31:04,60.130459,24.515495,95.217,95.217,16.1022892,111.3192892,0,0.0354683,0.0981624,1377.58,32,99,14.343,127.0222892,110.92,16.226,519.028,0,0,-0.3,215.1, 4.3, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,13.238,23.6,111.3192892,95.217,6,P-GPS,
229800,2026-01-27 15:31:04,60.1304591,24.5154952,94.541,94.541,16.1022892,110.6432892,0,0.0483322,0.0824814,1377.59,32,99,14.343,127.0222892,110.92,16.226,519.028,0,0,-0.3,215.1, 4.1, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,13.238,23.6,110.6432892,94.541,6,P-GPS,
230000,2026-01-27 15:31:04,60.1304592,24.5154953,93.868,93.868,16.1022892,109.9702892,0,0.0514782,0.0710354,1377.61,32,99,14.577,127.0222892,110.92,16.226,519.028,0,0,-0.4,215, 4.4, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,12.986,23.6,109.9702892,93.868,6,P-GPS,
230200,2026-01-27 15:31:04,60.1304593,24.5154955,93.161,93.161,16.1022892,109.2632892,0,0.0621289,0.0554627,1377.62,32,99,14.577,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 3.8, -1,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,12.986,23.6,109.2632892,93.161,6,P-GPS,
230400,2026-01-27 15:31:04,60.1304593,24.5154958,92.427,92.427,16.1022892,108.5292892,0,0.0481041,0.0433572,1377.64,32,99,14.577,127.0222892,110.92,16.226,519.028,0,0,-0.4,215, 3.5, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,12.986,23.6,108.5292892,92.427,6,P-GPS,
230600,2026-01-27 15:31:05,60.1304593,24.515496,91.675,91.675,16.1022892,107.7772892,0,0.0509902,0.0372703,1377.65,32,99,14.577,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.8, 3.9, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,12.986,23.6,107.7772892,91.675,6,P-GPS,
230800,2026-01-27 15:31:05,60.1304594,24.5154961,90.86,90.86,16.1022892,106.9622892,0,0.0468615,0.0248468,1377.66,32,99,14.577,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 2.9, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,12.986,23.6,106.9622892,90.86,6,P-GPS,
231000,2026-01-27 15:31:05,60.1304594,24.5154962,90.017,90.017,16.1022892,106.1192892,0,0.0346699,0.0229204,1377.67,32,99,14.471,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 3, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,12.12,23.6,106.1192892,90.017,6,P-GPS,
231200,2026-01-27 15:31:05,60.1304595,24.5154962,89.183,89.183,16.1022892,105.2852892,0,0.0622013,0.0124234,1377.68,32,99,14.471,127.0222892,110.92,16.226,519.028,0,0,-0.4,215.1, 1.6, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,12.12,23.6,105.2852892,89.183,6,P-GPS,
231400,2026-01-27 15:31:05,60.1304596,24.5154962,88.328,88.328,16.1022892,104.4302892,0,0.047927,0.00553836,1377.69,32,99,14.471,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.6, 1.5, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,12.12,23.6,104.4302892,88.328,6,P-GPS,
231600,2026-01-27 15:31:06,60.1304597,24.5154962,87.528,87.528,16.1022892,103.6302892,0,0.031305,0.0124234,1377.7,32,99,14.471,127.0222892,110.92,16.226,519.028,0,0,-0.4,215.2, 1.5, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,12.12,23.6,103.6302892,87.528,6,P-GPS,
231800,2026-01-27 15:31:06,60.1304598,24.5154962,86.793,86.793,16.1022892,102.8952892,0,0.015,0.0229204,1377.71,32,99,14.471,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.8, 1.7, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,12.12,23.6,102.8952892,86.793,6,P-GPS,
232000,2026-01-27 15:31:06,60.1304598,24.515496,86.072,86.072,16.1022892,102.1742892,0,0.0482701,0.0277621,1377.72,32,99,14.347,127.0222892,110.92,16.226,519.028,0,0,-0.4,215.1, 2.2, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,9.946,23.6,102.1742892,86.072,6,P-GPS,
232200,2026-01-27 15:31:06,60.1304597,24.5154958,85.342,85.342,16.1022892,101.4442892,0,0.0729452,0.0298413,1377.74,32,99,14.347,127.0222892,110.92,16.226,519.028,0,0,-0.4,215, 3.3, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,9.946,23.6,101.4442892,85.342,6,P-GPS,
232400,2026-01-27 15:31:06,60.1304595,24.5154957,84.602,84.602,16.1022892,100.7042892,0,0.0867698,0.0350416,1377.76,32,99,14.347,127.0222892,110.92,16.226,519.028,0,0,-0.4,215, 4.2, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,9.946,23.6,100.7042892,84.602,6,P-GPS,
232600,2026-01-27 15:31:07,60.1304593,24.5154955,83.87,83.87,16.1022892,99.9722892,0,0.0826378,0.0554627,1377.79,32,99,14.347,127.0222892,110.92,16.226,519.028,0,0,-0.4,215.1, 4.8, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,214.9,89.99,0,48,,,,,,,9.946,23.6,99.9722892,83.87,6,P-GPS,
232800,2026-01-27 15:31:07,60.1304592,24.5154954,83.13,83.13,16.1022892,99.2322892,0,0.044911,0.0668075,1377.8,32,99,14.347,127.0222892,110.92,16.226,519.028,0,0,-0.4,215, 5.3, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,9.946,23.6,99.2322892,83.13,6,P-GPS,
233000,2026-01-27 15:31:07,60.1304591,24.5154954,82.404,82.404,16.1022892,98.5062892,0,0.021095,0.0746743,1377.81,32,99,14.554,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.8, 4.8, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,11.888,23.6,98.5062892,82.404,6,P-GPS,
233200,2026-01-27 15:31:07,60.1304592,24.5154954,81.685,81.685,16.1022892,97.7872892,0,0.0240416,0.0668075,1377.82,32,99,14.554,127.0222892,110.92,16.226,519.028,0,0,-0.4,215, 4.4, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,11.888,23.6,97.7872892,81.685,6,P-GPS,
233400,2026-01-27 15:31:07,60.1304592,24.5154955,80.961,80.961,16.1022892,97.0632892,0,0.0344819,0.0627837,1377.83,32,99,14.554,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.8, 3.7, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,11.888,23.6,97.0632892,80.961,6,P-GPS,
233600,2026-01-27 15:31:08,60.1304593,24.5154955,80.238,80.238,16.1022892,96.3402892,0,0.0458803,0.0554627,1377.84,32,99,14.554,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 3.2, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,11.888,23.6,96.3402892,80.238,6,P-GPS,
233800,2026-01-27 15:31:08,60.1304595,24.5154956,79.521,79.521,16.1022892,95.6232892,0,0.0492443,0.040332,1377.86,32,99,14.554,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 3, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,11.888,23.6,95.6232892,79.521,6,P-GPS,
234000,2026-01-27 15:31:08,60.1304596,24.5154957,78.81,78.81,16.1022892,94.9122892,0,0.0432782,0.0332302,1377.87,32,99,14.514,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.8, 3, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,11.958,23.6,94.9122892,78.81,6,P-GPS,
234200,2026-01-27 15:31:08,60.1304597,24.5154958,78.089,78.089,16.1022892,94.1912892,0,0.0372156,0.0298413,1377.89,32,99,14.514,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 2.6, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,11.958,23.6,94.1912892,78.089,6,P-GPS,
234400,2026-01-27 15:31:08,60.1304596,24.515496,77.358,77.358,16.1022892,93.4602892,0,0.0322025,0.0166151,1377.9,32,99,14.514,127.0222892,110.92,16.226,519.028,0,0,-0.4,215, 3.5, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,11.958,23.6,93.4602892,77.358,6,P-GPS,
234600,2026-01-27 15:31:09,60.1304595,24.515496,76.602,76.602,16.1022892,92.7042892,0,0.0344383,0.0199932,1377.91,32,99,14.514,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.8, 4.6, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,11.958,23.6,92.7042892,76.602,6,P-GPS,
234800,2026-01-27 15:31:09,60.1304595,24.515496,75.791,75.791,16.1022892,91.8932892,0,0.00538516,0.0199932,1377.91,32,99,14.514,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 3.5, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,11.958,23.6,91.8932892,75.791,6,P-GPS,
235000,2026-01-27 15:31:09,60.1304595,24.5154961,74.941,74.941,16.1022892,91.0432892,0,0.0311448,0.0156959,1377.92,32,99,14.355,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.8, 3.2, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,11.542,23.6,91.0432892,74.941,6,P-GPS,
235200,2026-01-27 15:31:09,60.1304596,24.5154961,74.085,74.085,16.1022892,90.1872892,0,0.0345254,0.0110767,1377.93,32,99,14.355,127.0222892,110.92,16.226,519.028,0,0,-0.4,215.2, 2.2, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,11.542,23.6,90.1872892,74.085,6,P-GPS,
235400,2026-01-27 15:31:09,60.1304597,24.5154962,73.276,73.276,16.1022892,89.3782892,0,0.0241868,0.0124234,1377.94,32,99,14.355,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 2.5, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,11.542,23.6,89.3782892,73.276,6,P-GPS,
235600,2026-01-27 15:31:10,60.1304597,24.5154962,72.497,72.497,16.1022892,88.5992892,0,0.00640312,0.0124234,1377.94,32,99,14.355,127.0222892,110.92,16.226,519.028,0,0,-0.4,215, 2.4, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,11.542,23.6,88.5992892,72.497,6,P-GPS,
235800,2026-01-27 15:31:10,60.1304596,24.5154962,71.747,71.747,16.1022892,87.8492892,0,0.026,0.00553836,1377.95,32,99,14.355,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.7, 3.2, -1,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,11.542,23.6,87.8492892,71.747,6,P-GPS,
236000,2026-01-27 15:31:10,60.1304596,24.5154961,71.023,71.023,16.1022892,87.1252892,0,0.0382099,0.0110767,1377.96,32,99,14.531,127.0222892,110.92,16.226,519.028,0,0,-0.4,215, 3.7, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,11.24,23.6,87.1252892,71.023,6,P-GPS,
236200,2026-01-27 15:31:10,60.1304595,24.515496,70.297,70.297,16.1022892,86.3992892,0,0.0314006,0.0199932,1377.97,32,99,14.531,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 4.3, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,11.24,23.6,86.3992892,70.297,6,P-GPS,
236400,2026-01-27 15:31:10,60.1304594,24.515496,69.57,69.57,16.1022892,85.6722892,0,0.021587,0.0277621,1377.98,32,99,14.531,127.0222892,110.92,16.226,519.028,0,0,-0.4,215, 3.9, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,11.24,23.6,85.6722892,69.57,6,P-GPS,
236600,2026-01-27 15:31:11,60.1304594,24.515496,68.838,68.838,16.1022892,84.9402892,0,0.0314006,0.0277621,1377.98,32,99,14.531,127.0222892,110.92,16.226,519.028,0,0,-0.4,215, 3.8, -1,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,11.24,23.6,84.9402892,68.838,6,P-GPS,
236800,2026-01-27 15:31:11,60.1304593,24.515496,68.106,68.106,16.1022892,84.2082892,0,0.0254951,0.0372703,1377.99,31,99,14.531,127.0222892,110.92,16.226,519.028,0,0,-0.4,215, 3.9, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,11.24,23.6,84.2082892,68.106,6,P-GPS,
237000,2026-01-27 15:31:11,60.1304593,24.515496,67.388,67.388,16.1022892,83.4902892,0,0.0247588,0.0372703,1377.99,31,99,14.433,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 3.8, -1,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,12.18,23.6,83.4902892,67.388,6,P-GPS,
237200,2026-01-27 15:31:11,60.1304593,24.5154961,66.666,66.666,16.1022892,82.7682892,0,0.0162788,0.0351526,1378,30,99,14.433,127.0222892,110.92,16.226,519.028,0,0,-0.4,215, 3.7, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,12.18,23.6,82.7682892,66.666,6,P-GPS,
237400,2026-01-27 15:31:11,60.1304594,24.5154961,65.934,65.934,16.1022892,82.0362892,0,0.0192094,0.0248468,1378.01,30,99,14.433,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 4, 0,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,12.18,23.6,82.0362892,65.934,6,P-GPS,
237600,2026-01-27 15:31:12,60.1304594,24.5154959,65.199,65.199,16.1022892,81.3012892,0,0.0511957,0.0313918,1378.02,30,99,14.433,127.0222892,110.92,16.226,519.028,0,0,-0.4,215, 4.2, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,12.18,23.6,81.3012892,65.199,6,P-GPS,
237800,2026-01-27 15:31:12,60.1304595,24.5154957,64.474,64.474,16.1022892,80.5762892,0,0.0633246,0.0350416,1378.04,31,99,14.433,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 4.6, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,12.18,23.6,80.5762892,64.474,6,P-GPS,
238000,2026-01-27 15:31:12,60.1304595,24.5154954,63.752,63.752,16.1022892,79.8542892,0,0.0545619,0.0510707,1378.05,31,99,14.57,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 4.7, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,11.774,23.6,79.8542892,63.752,6,P-GPS,
238200,2026-01-27 15:31:12,60.1304596,24.5154953,63.003,63.003,16.1022892,79.1052892,0,0.0156205,0.0553836,1378.07,31,99,14.57,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.8, 4.8, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,11.774,23.6,79.1052892,63.003,6,P-GPS,
238400,2026-01-27 15:31:12,60.1304596,24.5154955,62.187,62.187,16.1022892,78.2892892,0,0.0218403,0.0443069,1378.08,31,99,14.57,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.8, 4.2, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,11.774,23.6,78.2892892,62.187,6,P-GPS,
238600,2026-01-27 15:31:13,60.1304596,24.5154957,61.313,61.313,16.1022892,77.4152892,0,0.0460435,0.0332302,1378.09,31,99,14.57,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.8, 2.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,11.774,23.6,77.4152892,61.313,6,P-GPS,
238800,2026-01-27 15:31:13,60.1304595,24.5154959,60.445,60.445,16.1022892,76.5472892,0,0.0518845,0.024788,1378.1,31,99,14.57,127.0222892,110.92,16.226,519.028,0,0,-0.4,215.1, 3.7, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,11.774,23.6,76.5472892,60.445,6,P-GPS,
239000,2026-01-27 15:31:13,60.1304594,24.515496,59.658,59.658,16.1022892,75.7602892,0,0.0607289,0.0277621,1378.12,31,99,14.385,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 3.7, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,11.58,23.6,75.7602892,59.658,6,P-GPS,
239200,2026-01-27 15:31:13,60.1304593,24.515496,58.909,58.909,16.1022892,75.0112892,0,0.0534603,0.0372703,1378.13,31,99,14.385,127.0222892,110.92,16.226,519.028,0,0,-0.4,215.1, 4.8, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,11.58,23.6,75.0112892,58.909,6,P-GPS,
239400,2026-01-27 15:31:13,60.1304592,24.515496,58.174,58.174,16.1022892,74.2762892,0,0.0468188,0.0474842,1378.14,32,99,14.385,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 5.1, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,11.58,23.6,74.2762892,58.174,6,P-GPS,
239600,2026-01-27 15:31:14,60.1304591,24.5154961,57.437,57.437,16.1022892,73.5392892,0,0.0248395,0.0566956,1378.15,32,99,14.385,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.7, 5, 0,0,0,1024,1024,1024,1024,0,0,0,0,214.89,89.99,0,48,,,,,,,11.58,23.6,73.5392892,57.437,6,P-GPS,
239800,2026-01-27 15:31:14,60.1304592,24.5154961,56.71,56.71,16.1022892,72.8122892,0,0.0192354,0.0458408,1378.16,31,99,14.385,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.8, 4.5, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,11.58,23.6,72.8122892,56.71,6,P-GPS,
240000,2026-01-27 15:31:14,60.1304592,24.5154962,55.995,55.995,16.1022892,72.0972892,0,0.0308058,0.0448259,1378.17,31,99,14.478,127.0222892,110.92,16.226,519.028,0,0,-0.4,214.9, 4.4, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,214.89,90,0,48,,,,,,,12.47,23.6,72.0972892,55.995,6,P-GPS,
