time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(meters),height_above_ground_at_drone_location(meters),ground_elevation_at_drone_location(meters),altitude_above_seaLevel(meters),height_sonar(meters),speed(m/s),distance(meters),mileage(meters),satellites,gpslevel,voltage(v),max_altitude(meters),max_ascent(meters),max_speed(m/s),max_distance(meters), xSpeed(m/s), ySpeed(m/s), zSpeed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(c),altitude(meters),ascent(meters),flycStateRaw,flycState,message
14000,2026-01-27 15:32:54,60.1304598,24.5154974,44.055,44.055,16.1022892,60.1572892,0,0.0113137,0.0355177,0.577341,31,99,14.227,60.1572892,44.055,0.0684105,0.0443069,0,0,0.5,214.8, 1, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,214.8,-22.9,0,46,,,,,,,20.896,22.7,60.1572892,44.055,6,P-GPS,
14200,2026-01-27 15:32:54,60.1304598,24.5154974,45.08,45.08,16.1022892,61.1822892,0,0.02,0.0355177,0.577341,31,99,14.227,61.1822892,45.08,0.0684105,0.0443069,0,0,0.5,214.9, 1.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,214.8,-22.9,0,46,,,,,,,20.896,22.7,61.1822892,45.08,6,P-GPS,
14400,2026-01-27 15:32:54,60.1304598,24.5154973,46.112,46.112,16.1022892,62.2142892,0,0.019105,0.0313918,0.582879,31,99,14.227,62.2142892,46.112,0.0684105,0.0443069,0,0,0.5,214.9, 1.7, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,214.8,-22.9,0,46,,,,,,,20.896,22.7,62.2142892,46.112,6,P-GPS,
14600,2026-01-27 15:32:55,60.1304597,24.5154973,47.139,47.139,16.1022892,63.2412892,0,0.0114018,0.024788,0.594,31,99,14.227,63.2412892,47.139,0.0684105,0.0443069,0,0,0.5,214.9, 1.5, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,214.8,-22.9,0,46,,,,,,,20.896,22.7,63.2412892,47.139,6,P-GPS,
14800,2026-01-27 15:32:55,60.1304597,24.5154973,48.173,48.173,16.1022892,64.2752892,0,0.0100499,0.024788,0.594,31,99,14.227,64.2752892,48.173,0.0684105,0.0443069,0,0,0.5,214.9, 1.3, -1,0,0,1024,1024,1024,1024,0,0,0,0,214.8,-22.89,0,45,,,,,,,20.896,22.7,64.2752892,48.173,6,P-GPS,
15000,2026-01-27 15:32:55,60.1304597,24.5154973,49.204,49.204,16.1022892,65.3062892,0,0.0247386,0.024788,0.594,31,99,14.227,65.3062892,49.204,0.0684105,0.0443069,0,0,0.5,214.8, 1.4, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,214.8,-22.9,0,45,,,,,,,21.776,22.7,65.3062892,49.204,6,P-GPS,
15200,2026-01-27 15:32:55,60.1304597,24.5154972,50.234,50.234,16.1022892,66.3362892,0,0.0206155,0.0199932,0.599538,30,99,14.227,66.3362892,50.234,0.0684105,0.0443069,0,0,0.5,214.9, 1.2, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,214.8,-22.9,0,45,,,,,,,21.776,22.7,66.3362892,50.234,6,P-GPS,
15400,2026-01-27 15:32:55,60.1304597,24.5154971,51.281,51.281,16.1022892,67.3832892,0,0.019105,0.0156959,0.605076,30,99,14.227,67.3832892,51.281,0.0684105,0.0443069,0,0,0.5,214.9, 1.4, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,214.8,-22.9,0,45,,,,,,,21.776,22.7,67.3832892,51.281,6,P-GPS,
15600,2026-01-27 15:32:56,60.1304597,24.5154971,52.314,52.314,16.1022892,68.4162892,0,0.0136015,0.0156959,0.605076,30,99,14.227,68.4162892,52.314,0.0684105,0.0443069,0,0,0.5,214.9, 1.5, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,214.8,-22.9,0,45,,,,,,,21.776,22.7,68.4162892,52.314,6,P-GPS,
15800,2026-01-27 15:32:56,60.1304597,24.5154972,53.341,53.341,16.1022892,69.4432892,0,0.0286007,0.0199932,0.610615,31,99,14.227,69.4432892,53.341,0.0684105,0.0443069,0,0,0.5,214.9, 1.3, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,214.8,-22.9,0,45,,,,,,,21.776,22.7,69.4432892,53.341,6,P-GPS,
16000,2026-01-27 15:32:56,60.1304597,24.5154973,54.403,54.403,16.1022892,70.5052892,0,0.0283196,0.024788,0.616153,31,99,14.315,70.5052892,54.403,0.0684105,0.0443069,0,0,0.5,214.9, 1.2, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,214.8,-22.9,0,45,,,,,,,21.536,22.8,70.5052892,54.403,6,P-GPS,
16200,2026-01-27 15:32:56,60.1304596,24.5154974,55.452,55.452,16.1022892,71.5542892,0,0.0272029,0.0276918,0.628576,32,99,14.315,71.5542892,55.452,0.0684105,0.0443069,0,0,0.5,214.8, 1.1, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,214.8,-22.9,0,45,,,,,,,21.536,22.8,71.5542892,55.452,6,P-GPS,
16400,2026-01-27 15:32:56,60.1304595,24.5154974,56.481,56.481,16.1022892,72.5832892,0,0.0291548,0.0298413,0.639697,32,99,14.315,72.5832892,56.481,0.0684105,0.0443069,0,0,0.5,214.8, 1.6, 0,0,0,1024,1024,1024,1024,0,0,0,0,214.8,-22.9,0,45,,,,,,,21.536,22.8,72.5832892,56.481,6,P-GPS,
16600,2026-01-27 15:32:57,60.1304595,24.5154973,57.508,57.508,16.1022892,73.6102892,0,0.0156205,0.024788,0.645235,32,99,14.315,73.6102892,57.508,0.0684105,0.0443069,0,0,0.5,214.8, 2.2, 0,0,0,1024,1024,1024,1024,0,0,0,0,214.8,-22.9,0,45,,,,,,,21.536,22.8,73.6102892,57.508,6,P-GPS,
16800,2026-01-27 15:32:57,60.1304595,24.5154973,58.519,58.519,16.1022892,74.6212892,0,0.0166433,0.024788,0.645235,32,99,14.315,74.6212892,58.519,0.0684105,0.0443069,0,0,0.5,214.8, 1.6, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,214.82,-22.89,0,45,,,,,,,21.536,22.8,74.6212892,58.519,6,P-GPS,
17000,2026-01-27 15:32:57,60.1304595,24.5154972,59.565,59.565,16.1022892,75.6672892,0,0.0230868,0.0199932,0.650774,32,99,14.219,75.6672892,59.565,0.0684105,0.0443069,0,0,0.5,214.9, 1.6, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,214.82,-22.9,0,45,,,,,,,20.566,22.8,75.6672892,59.565,6,P-GPS,
17200,2026-01-27 15:32:57,60.1304595,24.5154971,60.609,60.609,16.1022892,76.7112892,0,0.0320624,0.0156959,0.656312,32,99,14.219,76.7112892,60.609,0.0684105,0.0443069,0,0,0.5,214.9, 1.9, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,214.82,-22.9,0,45,,,,,,,20.566,22.8,76.7112892,60.609,6,P-GPS,
17400,2026-01-27 15:32:57,60.1304595,24.515497,61.664,61.664,16.1022892,77.7662892,0,0.039,0.0124234,0.661851,32,99,14.219,77.7662892,61.664,0.0684105,0.0443069,0,0,0.5,214.9, 2.4, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,214.82,-22.89,0,45,,,,,,,20.566,22.8,77.7662892,61.664,6,P-GPS,
17600,2026-01-27 15:32:58,60.1304595,24.5154968,62.719,62.719,16.1022892,78.8212892,0,0.0305941,0.0124234,0.672927,32,99,14.219,78.8212892,62.719,0.0684105,0.0443069,0,0,0.5,214.9, 3.1, -1,0,0,1024,1024,1024,1024,0,0,0,0,214.82,-22.89,0,45,,,,,,,20.566,22.8,78.8212892,62.719,6,P-GPS,
17800,2026-01-27 15:32:58,60.1304595,24.5154968,63.751,63.751,16.1022892,79.8532892,0,0.0216333,0.0124234,0.672927,32,99,14.219,79.8532892,63.751,0.0684105,0.0443069,0,0,0.5,214.9, 3.1, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,214.82,-22.89,0,45,,,,,,,20.566,22.8,79.8532892,63.751,6,P-GPS,
18000,2026-01-27 15:32:58,60.1304595,24.5154967,64.793,64.793,16.1022892,80.8952892,0,0.0152315,0.0156959,0.678466,32,99,14.106,80.8952892,64.793,0.0684105,0.0443069,0,0,0.5,214.9, 2.8, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,214.82,-22.9,0,45,,,,,,,20.26,22.9,80.8952892,64.793,6,P-GPS,
18200,2026-01-27 15:32:58,60.1304595,24.5154967,65.82,65.82,16.1022892,81.9222892,0,0.0215407,0.0156959,0.678466,31,99,14.106,81.9222892,65.82,0.0684105,0.0443069,0,0,0.5,214.9, 2.6, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,214.82,-22.9,0,45,,,,,,,20.26,22.9,81.9222892,65.82,6,P-GPS,
18400,2026-01-27 15:32:58,60.1304596,24.5154968,66.857,66.857,16.1022892,82.9592892,0,0.0286007,0.00553836,0.690889,31,99,14.106,82.9592892,66.857,0.0684105,0.0443069,0,0,0.5,214.9, 2.2, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,214.82,-22.89,0,45,,,,,,,20.26,22.9,82.9592892,66.857,6,P-GPS,
18600,2026-01-27 15:32:59,60.1304596,24.5154969,67.898,67.898,16.1022892,84.0002892,0,0.0295466,0,0.696427,31,99,14.106,84.0002892,67.898,0.0684105,0.0443069,0,0,0.5,214.9, 1.9, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,214.82,-22.9,0,45,,,,,,,20.26,22.9,84.0002892,67.898,6,P-GPS,
18800,2026-01-27 15:32:59,60.1304597,24.515497,68.916,68.916,16.1022892,85.0182892,0,0.0215407,0.0124234,0.708851,32,99,14.106,85.0182892,68.916,0.0684105,0.0443069,0,0,0.5,214.8, 1.6, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,214.82,-22.9,0,45,,,,,,,20.26,22.9,85.0182892,68.916,6,P-GPS,
19000,2026-01-27 15:32:59,60.1304597,24.5154971,69.942,69.942,16.1022892,86.0442892,0,0.0145602,0.0156959,0.714389,32,99,14.255,86.0442892,69.942,0.0684105,0.0443069,0,0,0.5,214.9, 1.6, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,214.85,-22.9,0,45,,,,,,,19.668,23,86.0442892,69.942,6,P-GPS,
19200,2026-01-27 15:32:59,60.1304597,24.5154972,70.96,70.96,16.1022892,87.0622892,0,0.015,0.0199932,0.719927,32,99,14.255,87.0622892,70.96,0.0684105,0.0443069,0,0,0.5,214.9, 1.6, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,214.85,-22.9,0,45,,,,,,,19.668,23,87.0622892,70.96,6,P-GPS,
19400,2026-01-27 15:32:59,60.1304597,24.5154973,71.977,71.977,16.1022892,88.0792892,0,0.0111803,0.024788,0.725466,32,99,14.255,88.0792892,71.977,0.0684105,0.0443069,0,0,0.5,214.9, 1.4, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,214.85,-22.89,0,45,,,,,,,19.668,23,88.0792892,71.977,6,P-GPS,
19600,2026-01-27 15:33:00,60.1304597,24.5154974,72.991,72.991,16.1022892,89.0932892,0,0.00412311,0.0298413,0.731004,32,99,14.255,89.0932892,72.991,0.0684105,0.0443069,0,0,0.5,215, 1.2, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,214.85,-22.9,0,45,,,,,,,19.668,23,89.0932892,72.991,6,P-GPS,
19800,2026-01-27 15:33:00,60.1304597,24.5154973,73.977,73.977,16.1022892,90.0792892,0,0.014,0.024788,0.736543,31,99,14.255,90.0792892,73.977,0.0684105,0.0443069,0,0,0.5,214.9, 1.1, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,214.85,-22.9,0,45,,,,,,,19.668,23,90.0792892,73.977,6,P-GPS,
20000,2026-01-27 15:33:00,60.1304597,24.5154973,74.912,74.912,16.1022892,91.0142892,0,0.0215407,0.024788,0.736543,31,99,14.254,91.0142892,74.912,0.0684105,0.0443069,0,0,0.4,214.9, 0.9, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,214.85,-22.9,0,45,,,,,,,20.906,23,91.0142892,74.912,6,P-GPS,
20200,2026-01-27 15:33:00,60.1304597,24.5154972,75.743,75.743,16.1022892,91.8452892,0,0.0261725,0.0199932,0.742081,31,99,14.254,91.8452892,75.743,0.0684105,0.0443069,0,0,0.4,214.9, 1.2, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,214.85,-22.9,0,45,,,,,,,20.906,23,91.8452892,75.743,6,P-GPS,
20400,2026-01-27 15:33:00,60.1304597,24.5154972,76.475,76.475,16.1022892,92.5772892,0,0.0174929,0.0199932,0.742081,31,99,14.254,92.5772892,76.475,0.0684105,0.0443069,0,0,0.3,214.8, 1.2, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,214.85,-22.89,0,45,,,,,,,20.906,23,92.5772892,76.475,6,P-GPS,
20600,2026-01-27 15:33:01,60.1304597,24.5154971,77.096,77.096,16.1022892,93.1982892,0,0.0160312,0.0156959,0.747619,31,99,14.254,93.1982892,77.096,0.0684105,0.0443069,0,0,0.2,214.8, 1, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,214.85,-22.9,0,45,,,,,,,20.906,23,93.1982892,77.096,6,P-GPS,
20800,2026-01-27 15:33:01,60.1304596,24.5154972,77.614,77.614,16.1022892,93.7162892,0,0.0264197,0.0166151,0.760043,30,99,14.254,93.7162892,77.614,0.0684105,0.0443069,0,0,0.2,214.8, 0.8, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,214.86,-22.89,0,45,,,,,,,20.906,23,93.7162892,77.614,6,P-GPS,
21000,2026-01-27 15:33:01,60.1304596,24.5154973,78.078,78.078,16.1022892,94.1802892,0,0.0297321,0.0221534,0.765581,30,99,14.511,94.1802892,78.078,0.0684105,0.0443069,0,0,0.2,214.8, 0.8, 1,0,0,1024,1024,1024,1024,0,0,0,0,214.86,-22.9,0,45,,,,,,,20.092,23.1,94.1802892,78.078,6,P-GPS,
21200,2026-01-27 15:33:01,60.1304595,24.5154974,78.473,78.473,16.1022892,94.5752892,0,0.0228473,0.0298413,0.778005,31,99,14.511,94.5752892,78.473,0.0684105,0.0443069,0,0,0.1,214.9, 0.7, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,214.88,-22.9,0,45,,,,,,,20.092,23.1,94.5752892,78.473,6,P-GPS,
21400,2026-01-27 15:33:01,60.1304595,24.5154974,78.823,78.823,16.1022892,94.9252892,0,0.0140357,0.0298413,0.778005,31,99,14.511,94.9252892,78.823,0.0684105,0.0443069,0,0,0.1,214.9, 0.8, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,214.88,-22.9,0,45,,,,,,,20.092,23.1,94.9252892,78.823,6,P-GPS,
21600,2026-01-27 15:33:02,60.1304595,24.5154974,79.138,79.138,16.1022892,95.2402892,0,0.02,0.0298413,0.778005,31,99,14.511,95.2402892,79.138,0.0684105,0.0443069,0,0,0.1,215, 0.9, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,214.88,-22.9,0,45,,,,,,,20.092,23.1,95.2402892,79.138,6,P-GPS,
21800,2026-01-27 15:33:02,60.1304595,24.5154973,79.404,79.404,16.1022892,95.5062892,0,0.0272029,0.024788,0.783543,30,99,14.511,95.5062892,79.404,0.0684105,0.0443069,0,0,0.1,214.9, 1.2, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,214.87,-22.9,0,45,,,,,,,20.092,23.1,95.5062892,79.404,6,P-GPS,
22000,2026-01-27 15:33:02,60.1304595,24.5154971,79.639,79.639,16.1022892,95.7412892,0,0.0220907,0.0156959,0.79462,30,99,14.363,95.7412892,79.639,0.0684105,0.0443069,0,0,0.1,214.8, 1.3, 1,0,0,1024,1024,1024,1024,0,0,0,0,214.86,-22.9,0,45,,,,,,,11.854,23.1,95.7412892,79.639,6,P-GPS,
22200,2026-01-27 15:33:02,60.1304595,24.515497,79.825,79.825,16.1022892,95.9272892,0,0.0210238,0.0124234,0.800158,31,99,14.363,95.9272892,79.825,0.0684105,0.0443069,0,0,0.1,214.8, 1.2, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,214.86,-22.9,0,45,,,,,,,11.854,23.1,95.9272892,79.825,6,P-GPS,
22400,2026-01-27 15:33:02,60.1304595,24.5154969,79.965,79.965,16.1022892,96.0672892,0,0.019105,0.0111206,0.805696,31,99,14.363,96.0672892,79.965,0.0684105,0.0443069,0,0,0,214.8, 1, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,214.86,-22.9,0,45,,,,,,,11.854,23.1,96.0672892,79.965,6,P-GPS,
22600,2026-01-27 15:33:03,60.1304595,24.5154969,80.059,80.059,16.1022892,96.1612892,0,0.0151327,0.0111206,0.805696,31,99,14.363,96.1612892,80.059,0.0684105,0.0443069,0,0,0,214.6, 1.3, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,214.7,-22.9,0,45,,,,,,,11.854,23.1,96.1612892,80.059,6,P-GPS,
22800,2026-01-27 15:33:03,60.1304596,24.5154968,80.111,80.111,16.1022892,96.2132892,0,0.0303645,0.00553836,0.81812,31,99,14.363,96.2132892,80.111,0.0684105,0.0443069,0,0,0,206.3, 1.4, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,207.73,-22.89,0,45,,,,,,,11.854,23.1,96.2132892,80.111,6,P-GPS,
23000,2026-01-27 15:33:03,60.1304596,24.5154967,80.129,80.129,16.1022892,96.2312892,0,0.0244131,0.0110767,0.823658,31,99,14.465,96.2312892,80.129,0.0684105,0.0443069,0,0,0,195.2, 1.2, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,197.04,-22.9,0,45,,,,,,,12.912,23.2,96.2312892,80.129,6,P-GPS,
23200,2026-01-27 15:33:03,60.1304596,24.5154969,80.117,80.117,16.1022892,96.2192892,0,0.0180278,0,0.834735,31,99,14.465,96.2312892,80.129,0.0684105,0.0443069,0,0,0,186.3, 1.1, 0,0,0,1024,1024,1024,1024,0,0,0,0,187.59,-22.9,0,45,,,,,,,12.912,23.2,96.2192892,80.117,6,P-GPS,
23400,2026-01-27 15:33:03,60.1304596,24.5154969,80.081,80.081,16.1022892,96.1832892,0,0.0206155,0,0.834735,31,99,14.465,96.2312892,80.129,0.0684105,0.0443069,0,0,0,179.9, 0.9, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,181.13,-22.9,0,45,,,,,,,12.912,23.2,96.1832892,80.081,6,P-GPS,
23600,2026-01-27 15:33:04,60.1304596,24.5154967,80.026,80.026,16.1022892,96.1282892,0,0.0354401,0.0110767,0.845812,31,99,14.465,96.2312892,80.129,0.0684105,0.0443069,0,0,0,176, 0.6, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,176.44,-22.9,0,45,,,,,,,12.912,23.2,96.1282892,80.026,6,P-GPS,
23800,2026-01-27 15:33:04,60.1304596,24.5154965,79.971,79.971,16.1022892,96.0732892,0,0.0301496,0.0221534,0.856888,31,99,14.465,96.2312892,80.129,0.0684105,0.0443069,0,0,0,173.5, 0.4, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,173.62,-22.9,0,45,,,,,,,12.912,23.2,96.0732892,79.971,6,P-GPS,
24000,2026-01-27 15:33:04,60.1304596,24.5154963,79.916,79.916,16.1022892,96.0182892,0,0.0422019,0.0332302,0.867965,31,99,14.569,96.2312892,80.129,0.0684105,0.0443069,0,0,0,171.9, -1.1, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,171.89,-22.9,0,45,,,,,,,12.39,23.2,96.0182892,79.916,6,P-GPS,
24200,2026-01-27 15:33:04,60.1304595,24.5154961,79.875,79.875,16.1022892,95.9772892,0,0.129035,0.0456812,0.883661,31,99,14.569,96.2312892,80.129,0.129035,0.0456812,0,0,0,170.8, -4.3, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,170.73,-22.9,0,45,,,,,,,12.39,23.2,95.9772892,79.875,6,P-GPS,
24400,2026-01-27 15:33:04,60.130459,24.5154963,79.85,79.85,16.1022892,95.9522892,0,0.348111,0.0745405,0.940357,31,99,14.569,96.2312892,80.129,0.348111,0.0745405,0,0,0,170.1, -8.2, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,170.01,-22.9,0,45,,,,,,,12.39,23.2,95.9522892,79.85,6,P-GPS,
24600,2026-01-27 15:33:05,60.130458,24.515497,79.835,79.835,16.1022892,95.9372892,0,0.7036,0.178016,1.05813,31,99,14.569,96.2312892,80.129,0.7036,0.178016,-0.1,0,0,169.5, -11.7, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,169.51,-22.9,0,45,,,,,,,12.39,23.2,95.9372892,79.835,6,P-GPS,
24800,2026-01-27 15:33:05,60.1304562,24.5154981,79.831,79.831,16.1022892,95.9332892,0,1.16914,0.383897,1.26736,31,97,14.569,96.2312892,80.129,1.16914,0.383897,-0.1,0,0,169.2, -13.8, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,169.34,-22.9,0,45,,,,,,,12.39,23.2,95.9332892,79.831,6,P-GPS,
25000,2026-01-27 15:33:05,60.1304535,24.5154997,79.83,79.83,16.1022892,95.9322892,0,1.6864,0.695857,1.58042,31,97,14.229,96.2312892,80.129,1.6864,0.695857,-0.2,0,0,169, -15.1, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,169.14,-22.9,0,45,,,,,,,12.732,23.2,95.9322892,79.83,6,P-GPS,
25200,2026-01-27 15:33:05,60.1304499,24.5155018,79.834,79.834,16.1022892,95.9362892,0,2.21689,1.11231,1.99732,31,98,14.229,96.2312892,80.129,2.21689,1.11231,-0.2,0.1,0,169, -15.3, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,169.08,-22.9,0,45,,,,,,,12.732,23.2,95.9362892,79.834,6,P-GPS,
25400,2026-01-27 15:33:05,60.1304454,24.5155041,79.84,79.84,16.1022892,95.9422892,0,2.72326,1.6287,2.5137,31,98,14.229,96.2312892,80.129,2.72326,1.6287,-0.3,0.1,0,168.6, -15.7, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,169.08,-22.9,0,45,,,,,,,12.732,23.2,95.9422892,79.84,6,P-GPS,
25600,2026-01-27 15:33:06,60.1304401,24.5155066,79.849,79.849,16.1022892,95.9512892,0,3.22129,2.23407,3.11914,31,98,14.229,96.2312892,80.129,3.22129,2.23407,-0.3,0.1,0,168, -15.1, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,169.17,-22.9,0,45,,,,,,,12.732,23.2,95.9512892,79.849,6,P-GPS,
25800,2026-01-27 15:33:06,60.1304341,24.5155091,79.857,79.857,16.1022892,95.9592892,0,3.61945,2.91514,3.80059,31,99,14.229,96.2312892,80.129,3.61945,2.91514,-0.4,0.1,0,168.7, -11.5, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,169.45,-22.9,0,45,,,,,,,12.732,23.2,95.9592892,79.857,6,P-GPS,
26000,2026-01-27 15:33:06,60.1304273,24.5155114,79.862,79.862,16.1022892,95.9642892,0,3.85462,3.68063,4.56745,31,99,14.091,96.2312892,80.129,3.85462,3.68063,-0.4,0.1,0,169, -5.4, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,169.61,-22.9,0,45,,,,,,,14.208,23.2,95.9642892,79.862,6,P-GPS,
26200,2026-01-27 15:33:06,60.1304204,24.5155137,79.86,79.86,16.1022892,95.9622892,0,3.82828,4.45747,5.34527,31,99,14.091,96.2312892,80.129,3.85462,4.45747,-0.4,0.1,0,169.9, 2.1, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,169.65,-22.9,0,45,,,,,,,14.208,23.2,95.9622892,79.86,6,P-GPS,
26400,2026-01-27 15:33:06,60.130414,24.5155159,79.86,79.86,16.1022892,95.9622892,0,3.565,5.17903,6.06734,31,99,14.091,96.2312892,80.129,3.85462,5.17903,-0.4,0.1,0,169.8, 7.5, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,169.51,-22.9,0,45,,,,,,,14.208,23.2,95.9622892,79.86,6,P-GPS,
26600,2026-01-27 15:33:07,60.1304081,24.5155177,79.865,79.865,16.1022892,95.9672892,0,3.17456,5.84182,6.73099,31,99,14.091,96.2312892,80.129,3.85462,5.84182,-0.3,0.1,0,169.5, 10.2, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,169.27,-22.9,0,45,,,,,,,14.208,23.2,95.9672892,79.865,6,P-GPS,
26800,2026-01-27 15:33:07,60.1304032,24.515519,79.87,79.87,16.1022892,95.9722892,0,2.74654,6.39034,7.28063,30,99,14.091,96.2312892,80.129,3.85462,6.39034,-0.3,0,0,168.9, 10, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,169.09,-22.9,0,45,,,,,,,14.208,23.2,95.9722892,79.87,6,P-GPS,
27000,2026-01-27 15:33:07,60.1303988,24.5155199,79.871,79.871,16.1022892,95.9732892,0,2.36199,6.88028,7.77247,30,99,14.294,96.2312892,80.129,3.85462,6.88028,-0.2,0,0,168.5, 8.2, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,169.09,-22.9,0,45,,,,,,,14.554,23.2,95.9732892,79.871,6,P-GPS,
27200,2026-01-27 15:33:07,60.1303948,24.5155206,79.873,79.873,16.1022892,95.9752892,0,2.08046,7.32472,8.21898,30,99,14.294,96.2312892,80.129,3.85462,7.32472,-0.2,0,0,168.5, 5.4, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,169.2,-22.9,0,45,,,,,,,14.554,23.2,95.9752892,79.873,6,P-GPS,
27400,2026-01-27 15:33:07,60.1303913,24.5155216,79.877,79.877,16.1022892,95.9792892,0,1.89453,7.71758,8.61213,30,99,14.294,96.2312892,80.129,3.85462,7.71758,-0.2,0,0,168.9, 2.7, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,169.36,-22.91,0,45,,,,,,,14.554,23.2,95.9792892,79.877,6,P-GPS,
27600,2026-01-27 15:33:08,60.130388,24.5155228,79.884,79.884,16.1022892,95.9862892,0,1.79644,8.09053,8.98508,30,99,14.294,96.2312892,80.129,3.85462,8.09053,-0.2,0,0,169.1, 1.2, -3,0,0,1024,1024,1024,1024,0,0,0,0,169.41,-22.9,0,45,,,,,,,14.554,23.2,95.9862892,79.884,6,P-GPS,
27800,2026-01-27 15:33:08,60.130385,24.5155241,79.894,79.894,16.1022892,95.9962892,0,1.73818,8.43164,9.32638,30,99,14.294,96.2312892,80.129,3.85462,8.43164,-0.2,0,0,169.3, 1.5, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,169.39,-22.9,0,45,,,,,,,14.554,23.2,95.9962892,79.894,6,P-GPS,
28000,2026-01-27 15:33:08,60.130382,24.5155256,79.907,79.907,16.1022892,96.0092892,0,1.67034,8.77476,9.67018,30,99,14.23,96.2312892,80.129,3.85462,8.77476,-0.2,0,0,169.2, 2.5, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,169.22,-22.9,0,45,,,,,,,13.612,23.2,96.0092892,79.907,6,P-GPS,
28200,2026-01-27 15:33:08,60.1303792,24.515527,79.922,79.922,16.1022892,96.0242892,0,1.54475,9.09505,9.99107,30,99,14.23,96.2312892,80.129,3.85462,9.09505,-0.1,0,0,169.1, 4.6, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,169.1,-22.9,0,45,,,,,,,13.612,23.2,96.0242892,79.922,6,P-GPS,
