altitude,geo_altitude,height,horizontal_accuracy,location.lat,location.lon,pressure,speed_accuracy,time,velocity.x,velocity.y,velocity.z,vertical_accuracy
15.25,52.74806982208797,20.02,1.0,60.130462646484375,24.515512466430664,1011.4200098794439,,2026-01-27T15:27:32Z,0.0,0.0,0.0,1.0
15.14,52.74806982208797,19.91,1.0,60.130462646484375,24.515512466430664,1011.4333604795535,,2026-01-27T15:27:33Z,0.0,0.0,0.0,1.0
15.14,52.74806982208797,19.91,1.0,60.130462646484375,24.515512466430664,1011.4333604795535,,2026-01-27T15:27:34Z,0.0,0.0,0.0,1.0
15.25,52.74806982208797,20.02,1.0,60.130462646484375,24.51551055908203,1011.4200098794439,,2026-01-27T15:27:35Z,0.0,0.0,0.0,1.0
15.25,52.58022826451832,20.02,1.0,60.130462646484375,24.51551055908203,1011.4200098794439,,2026-01-27T15:27:36Z,0.0,0.0,0.0,1.0
15.14,52.58022826451832,19.91,1.0,60.130462646484375,24.5155086517334,1011.4333604795535,,2026-01-27T15:27:37Z,0.0,0.0,0.0,1.0
15.25,52.41238670694866,20.02,1.0,60.130462646484375,24.5155086517334,1011.4200098794439,,2026-01-27T15:27:38Z,0.0,0.0,0.0,1.0
15.47,52.41238670694866,20.24,1.0,60.130462646484375,24.5155086517334,1011.393308679225,,2026-01-27T15:27:39Z,0.0,0.0,0.0,1.0
15.58,52.41238670694866,20.35,1.0,60.130462646484375,24.5155086517334,1011.3799580791156,,2026-01-27T15:27:40Z,0.0,0.0,0.0,1.0
16.03,52.24454514937901,20.8,1.0,60.130462646484375,24.5155086517334,1011.3265556786777,,2026-01-27T15:27:41Z,0.0,0.0,0.0,1.0
16.03,52.24454514937901,20.8,1.0,60.130462646484375,24.5155086517334,1011.3265556786777,,2026-01-27T15:27:42Z,0.0,0.0,0.0,1.0
16.14,52.24454514937901,20.91,1.0,60.130462646484375,24.5155086517334,1011.3132050785681,,2026-01-27T15:27:43Z,0.0,0.0,0.0,1.0
16.14,52.24454514937901,20.91,1.0,60.130462646484375,24.5155086517334,1011.3132050785681,,2026-01-27T15:27:44Z,0.0,0.0,0.0,1.0
16.03,52.24454514937901,20.8,1.0,60.130462646484375,24.5155086517334,1011.3265556786777,,2026-01-27T15:27:45Z,0.0,0.0,0.0,1.0
16.25,52.076703591809355,21.02,1.0,60.130462646484375,24.5155086517334,1011.2998544784587,,2026-01-27T15:27:46Z,0.0,0.0,0.0,1.0
16.36,52.076703591809355,21.13,1.0,60.130462646484375,24.5155086517334,1011.2865038783492,,2026-01-27T15:27:47Z,0.0,0.0,0.0,1.0
17.25,52.41238670694866,22.02,1.0,60.130462646484375,24.51551055908203,1011.1796990774734,,2026-01-27T15:27:48Z,0.0,0.0,-0.2,1.0
17.92,52.58022826451832,22.69,1.0,60.130462646484375,24.51551055908203,1011.0995954768166,,2026-01-27T15:27:49Z,0.0,0.0,0.0,1.0
17.81,52.58022826451832,22.58,1.0,60.130462646484375,24.51551055908203,1011.112946076926,,2026-01-27T15:27:50Z,0.0,0.0,0.0,1.0
17.92,52.58022826451832,22.69,1.0,60.130462646484375,24.51551055908203,1011.0995954768166,,2026-01-27T15:27:51Z,0.0,0.0,0.0,1.0
17.92,52.74806982208797,22.69,1.0,60.130462646484375,24.51551055908203,1011.0995954768166,,2026-01-27T15:27:52Z,0.0,0.0,0.0,1.0
17.81,52.91591137965762,22.58,1.0,60.130462646484375,24.5155086517334,1011.112946076926,,2026-01-27T15:27:53Z,0.0,0.0,0.0,1.0
17.92,53.08375293722728,22.69,1.0,60.130462646484375,24.5155086517334,1011.0995954768166,,2026-01-27T15:27:54Z,0.0,0.0,0.0,1.0
17.92,53.25159449479693,22.69,1.0,60.130462646484375,24.5155086517334,1011.0995954768166,,2026-01-27T15:27:55Z,0.0,0.0,0.0,1.0
18.03,53.419436052366585,22.8,1.0,60.13045883178711,24.515474319458008,1011.086244876707,,2026-01-27T15:27:56Z,-3.2,-0.8,0.0,1.0
16.92,53.419436052366585,21.69,1.0,60.13044357299805,24.515384674072266,1011.2197508778019,,2026-01-27T15:27:57Z,-6.0,-2.4000000000000004,0.0,1.0
16.58,55.601376300772095,21.35,1.0,60.13042068481445,24.515247344970703,1011.2598026781302,,2026-01-27T15:27:58Z,-8.4,-3.4000000000000004,-3.2,1.0
17.7,60.468781470292065,22.47,1.0,60.1303825378418,24.515077590942383,1011.1262966770355,,2026-01-27T15:27:59Z,-10.200000000000001,-4.0,-5.6000000000000005,1.0
22.48,66.34323598522997,27.25,1.0,60.130340576171875,24.51487922668457,1010.5522208723281,,2026-01-27T15:28:00Z,-11.4,-4.6000000000000005,-5.6000000000000005,1.0
33.52,72.21769050016786,38.29,1.0,60.13030242919922,24.514659881591797,1009.2305114614901,,2026-01-27T15:28:01Z,-12.4,-4.800000000000001,-5.800000000000001,1.0
39.99,78.25998657267542,44.76,1.0,60.1302604675293,24.514429092407227,1008.4561766551406,,2026-01-27T15:28:02Z,-13.0,-4.800000000000001,-5.800000000000001,1.0
45.9,84.13444108761331,50.67,1.0,60.13021469116211,24.514184951782227,1007.7485948493384,,2026-01-27T15:28:03Z,-13.600000000000001,-4.800000000000001,-5.800000000000001,1.0
52.71,90.0088956025512,57.48,1.0,60.13016891479492,24.513935089111328,1006.9342082426604,,2026-01-27T15:28:04Z,-14.0,-4.6000000000000005,-5.800000000000001,1.0
64.34,94.87630077207119,69.11,1.0,60.130130767822266,24.513689041137695,1005.545745831275,,2026-01-27T15:28:05Z,-13.4,-4.4,-4.2,1.0
65.91,97.22608257804634,70.68,1.0,60.13010025024414,24.51350212097168,1005.3588374297424,,2026-01-27T15:28:06Z,-8.200000000000001,-3.2,-0.8,1.0
65.91,97.393924135616,70.68,1.0,60.13008117675781,24.51342010498047,1005.3588374297424,,2026-01-27T15:28:07Z,-1.8,-0.8,0.0,1.0
64.79,97.393924135616,69.56,1.0,60.13008117675781,24.513397216796875,1005.4923434308371,,2026-01-27T15:28:08Z,-1.0,0.8,0.0,1.0
64.79,97.393924135616,69.56,1.0,60.130104064941406,24.513355255126953,1005.4923434308371,,2026-01-27T15:28:09Z,-3.0,3.8000000000000003,0.0,1.0
63.0,97.393924135616,67.77,1.0,60.130149841308594,24.513280868530273,1005.7059530325887,,2026-01-27T15:28:10Z,-4.6000000000000005,6.0,0.0,1.0
63.0,97.393924135616,67.77,1.0,60.13021469116211,24.513179779052734,1005.7059530325887,,2026-01-27T15:28:11Z,-6.2,7.6000000000000005,0.0,1.0
62.44,97.393924135616,67.21,1.0,60.13029098510742,24.51305389404297,1005.772706033136,,2026-01-27T15:28:12Z,-7.4,9.0,0.0,1.0
60.98,96.38687479019808,65.75,1.0,60.1303825378418,24.512914657592773,1005.9462638345592,,2026-01-27T15:28:13Z,-7.800000000000001,9.4,1.8,1.0
61.88,92.35867740852638,66.65,1.0,60.130462646484375,24.512767791748047,1005.8394590336834,,2026-01-27T15:28:14Z,-8.200000000000001,9.600000000000001,5.4,1.0
57.07,87.49127223900639,61.84,1.0,60.13056182861328,24.512611389160156,1006.4135348383909,,2026-01-27T15:28:15Z,-9.0,10.8,4.4,1.0
